Epoch Time,D1A X,D1A Y,D1A Z
1689667839073223600,0.0228271484375,0.1959228515625,0.9954833984375
1689667839073223600,0.07621951401233673,0.13719512522220612,0.015243902802467346
1689667839073223600,0.030487805604934692,0.3201219439506531,-0.07621951401233673
1689667839135721200,-0.060975611209869385,0.09146341681480408,-0.04573170840740204
1689667839198224500,0.0242919921875,0.1964111328125,0.9935302734375
1689667839198224500,0.0230712890625,0.1964111328125,0.9927978515625
1689667839198224500,-0.1676829308271408,-0.09146341681480408,-0.38109755516052246
1689667839198224500,0.09146341681480408,0.12195122241973877,-0.07621951401233673
1689667839198224500,0.02294921875,0.1973876953125,0.9954833984375
1689667839198224500,0.015243902802467346,-0.07621951401233673,-0.060975611209869385
1689667839245095100,0.1475830078125,-0.049560546875,1.00341796875
1689667839260723000,0.023681640625,0.19677734375,0.9937744140625
1689667839260723000,0.0240478515625,0.1949462890625,0.99365234375
1689667839260723000,0.024169921875,0.1959228515625,0.9932861328125
1689667839307596700,0.0245361328125,0.1956787109375,0.990966796875
1689667839323220700,0.13719512522220612,-0.09146341681480408,-0.030487805604934692
1689667839323220700,-0.060975611209869385,0.030487805604934692,-0.15243902802467346
1689667839370095600,0.0245361328125,0.1964111328125,0.9947509765625
1689667839370095600,-0.13719512522220612,0.2896341383457184,-0.13719512522220612
1689667839385721300,0.0225830078125,0.1962890625,0.9962158203125
1689667839385721300,0.0,0.07621951401233673,-0.060975611209869385
1689667839385721300,0.12195122241973877,-0.10670731961727142,-0.24390244483947754
1689667839432595800,0.02294921875,0.1966552734375,0.9947509765625
1689667839448223600,-0.015243902802467346,0.10670731961727142,-0.1981707364320755
1689667839495097200,0.1453857421875,-0.04736328125,1.0028076171875
1689667839557594200,0.1455078125,-0.0478515625,1.002685546875
1689667839604478300,0.1455078125,-0.04833984375,1.004638671875
1689667839666971800,0.07621951401233673,0.07621951401233673,-0.3201219439506531
1689667839729472100,-0.1981707364320755,0.030487805604934692,-0.1981707364320755
1689667839745101000,-0.10670731961727142,0.060975611209869385,0.015243902802467346
1689667839745101000,0.09146341681480408,0.030487805604934692,-0.07621951401233673
1689667839745101000,-0.24390244483947754,0.060975611209869385,0.07621951401233673
1689667839791973200,0.0238037109375,0.1954345703125,0.993896484375
1689667839858180800,-0.015243902802467346,-0.1676829308271408,0.015243902802467346
1689667839905050100,0.1474609375,-0.047607421875,1.004150390625
1689667839967551600,0.1468505859375,-0.048095703125,1.00390625
1689667840030050400,0.146484375,-0.047607421875,1.005126953125
1689667840030050400,0.023681640625,0.1951904296875,0.9927978515625
1689667840092549000,0.12195122241973877,-0.015243902802467346,0.09146341681480408
1689667840326927900,-0.07621951401233673,-0.015243902802467346,-0.24390244483947754
1689667840389423500,0.1453857421875,-0.048095703125,1.00341796875
1689667840389423500,0.0233154296875,0.1961669921875,0.99462890625
1689667840514423900,0.1466064453125,-0.0479736328125,1.006103515625
1689667840514423900,0.02392578125,0.19580078125,0.9952392578125
1689667840576927900,0.1458740234375,-0.0467529296875,1.006103515625
1689667840639426700,0.0216064453125,0.1968994140625,0.994384765625
1689667840748800800,0.1470947265625,-0.04736328125,1.003173828125
1689667840842560400,0.18292683362960815,0.07621951401233673,-0.1676829308271408
1689667840873799200,0.1475830078125,-0.0489501953125,1.005859375
1689667840998801200,0.0252685546875,0.196044921875,0.994873046875
1689667841045675700,0.030487805604934692,0.21341463923454285,0.1676829308271408
1689667841170674200,0.0235595703125,0.1954345703125,0.995849609375
1689667841170674200,0.148193359375,-0.047119140625,1.0018310546875
1689667841235100800,0.1463623046875,-0.0469970703125,1.0042724609375
1689667841344476100,0.146728515625,-0.0487060546875,1.0042724609375
1689667841531976100,0.1473388671875,-0.046875,1.004638671875
1689667841531976100,0.0234375,0.1959228515625,0.995849609375
1689667841594476300,0.14599609375,-0.047119140625,1.0040283203125
1689667841594476300,0.02392578125,0.1959228515625,0.994873046875
1689667841719477400,0.1448974609375,-0.0482177734375,1.003173828125
1689667841719477400,0.0234375,0.1962890625,0.9925537109375
1689667841893077400,0.023681640625,0.1956787109375,0.993896484375
1689667841955575700,0.1463623046875,-0.0484619140625,1.0042724609375
1689667842064957100,0.1468505859375,-0.046875,1.004638671875
1689667842080575800,0.024169921875,0.1951904296875,0.9945068359375
1689667842127452200,0.14599609375,-0.047607421875,1.0028076171875
1689667842252454100,0.146484375,-0.0479736328125,1.0030517578125
1689667842377449900,0.0228271484375,0.1968994140625,0.9940185546875
1689667842439951200,-0.060975611209869385,0.10670731961727142,-0.21341463923454285
1689667842486828800,0.145751953125,-0.047607421875,1.0048828125
1689667842613508400,0.1453857421875,-0.0462646484375,1.001708984375
1689667842785385400,0.146484375,-0.0491943359375,1.0025634765625
1689667842847885700,0.146240234375,-0.04638671875,1.0057373046875
1689667842972882700,0.1474609375,-0.048828125,1.00390625
1689667843097888700,0.023193359375,0.1956787109375,0.9925537109375
1689667843153911800,0.147705078125,-0.046875,1.0047607421875
1689667843153911800,0.023193359375,0.195068359375,0.9935302734375
1689667843212707800,0.14599609375,-0.048828125,1.0048828125
1689667843384580700,0.1463623046875,-0.04638671875,1.0045166015625
1689667843384580700,0.0234375,0.1959228515625,0.9937744140625
1689667843447085700,0.1453857421875,-0.0482177734375,1.0015869140625
1689667843509592900,0.1453857421875,-0.04833984375,1.002685546875
1689667843759580800,0.14501953125,-0.0477294921875,1.0050048828125
1689667843806455200,0.1502685546875,-0.051513671875,1.004150390625
1689667843931456000,0.0234375,0.19580078125,0.9930419921875
1689667843993955300,0.0216064453125,0.195068359375,0.9876708984375
1689667844118957500,0.0277099609375,0.201904296875,0.999267578125
1689667844353330400,0.0238037109375,0.1932373046875,0.9854736328125
1689667844478331300,0.02490234375,0.19873046875,0.9979248046875
1689667844525217800,0.1470947265625,-0.0482177734375,1.003173828125
1689667844587705500,0.148681640625,-0.0489501953125,1.005859375
1689667844587705500,0.02685546875,0.1954345703125,0.9920654296875
1689667844778207000,0.0230712890625,0.1953125,0.994384765625
1689667844825085400,0.148681640625,-0.0477294921875,1.0050048828125
1689667844887583700,0.147705078125,-0.04931640625,1.0032958984375
1689667845019351800,0.0218505859375,0.198486328125,0.9976806640625
1689667845072707600,0.022705078125,0.1981201171875,0.9962158203125
1689667845244583300,0.147216796875,-0.048583984375,1.0030517578125
1689667845308807800,0.1474609375,-0.04638671875,1.0054931640625
1689667845496307300,0.023681640625,0.1976318359375,0.9921875
1689667845558807400,0.149169921875,-0.0472412109375,1.0054931640625
1689667845668181100,0.022705078125,0.1973876953125,0.9927978515625
1689667845683805600,0.0235595703125,0.197509765625,0.9915771484375
1689667845730683500,0.0250244140625,0.1966552734375,0.9954833984375
1689667845746307200,0.02490234375,0.197509765625,0.9930419921875
1689667845746307200,0.0245361328125,0.19775390625,0.9937744140625
1689667845746307200,0.024658203125,0.1973876953125,0.9951171875
1689667845793180400,0.1474609375,-0.04736328125,1.0037841796875
1689667845793180400,0.0238037109375,0.1976318359375,0.9937744140625
1689667845793180400,0.0225830078125,0.1983642578125,0.9947509765625
1689667845808805900,0.02294921875,0.197265625,0.994384765625
1689667845855686100,0.0234375,0.1978759765625,0.99462890625
1689667845855686100,-0.1676829308271408,0.1981707364320755,0.10670731961727142
1689667845855686100,-0.3201219439506531,0.060975611209869385,-0.09146341681480408
1689667845855686100,0.0245361328125,0.1978759765625,0.9932861328125
1689667845871303900,0.022705078125,0.1962890625,0.992431640625
1689667845918182700,0.030487805604934692,-0.12195122241973877,0.1981707364320755
1689667845918182700,0.023681640625,0.1981201171875,0.9942626953125
1689667845918182700,0.12195122241973877,0.09146341681480408,-0.1676829308271408
1689667845965055800,0.1473388671875,-0.0474853515625,1.0042724609375
1689667845983081000,0.0244140625,0.1973876953125,0.9932861328125
1689667845985079200,-0.2896341383457184,0.015243902802467346,0.04573170840740204
1689667845990077900,0.023193359375,0.196533203125,0.994873046875
1689667845990077900,0.0228271484375,0.1982421875,0.9952392578125
1689667846026625100,0.3658536672592163,-0.060975611209869385,0.04573170840740204
1689667846042252400,-0.030487805604934692,-0.07621951401233673,0.09146341681480408
1689667846042252400,0.030487805604934692,-0.04573170840740204,-0.2896341383457184
1689667846042252400,0.024658203125,0.196533203125,0.9930419921875
1689667846089124200,0.0233154296875,0.19677734375,0.994384765625
1689667846089124200,-0.1981707364320755,-0.015243902802467346,-0.21341463923454285
1689667846151623900,0.09146341681480408,0.2896341383457184,-0.060975611209869385
1689667846151623900,0.0238037109375,0.1973876953125,0.9923095703125
1689667846167251200,-0.030487805604934692,0.060975611209869385,-0.27439025044441223
1689667846167251200,-0.060975611209869385,0.10670731961727142,-0.4878048896789551
1689667846167251200,0.0225830078125,0.1962890625,0.9937744140625
1689667846214123400,0.14697265625,-0.0477294921875,1.0009765625
1689667846214123400,-0.030487805604934692,0.060975611209869385,0.0
1689667846214123400,0.0230712890625,0.1976318359375,0.9940185546875
1689667846276622300,0.0240478515625,0.1964111328125,0.9954833984375
1689667846276622300,0.0228271484375,0.1962890625,0.9951171875
1689667846276622300,0.0230712890625,0.1962890625,0.9932861328125
1689667846339126900,-0.07621951401233673,-0.09146341681480408,-0.12195122241973877
1689667846339126900,0.015243902802467346,0.015243902802467346,-0.1676829308271408
1689667846339126900,0.023681640625,0.1964111328125,0.9931640625
1689667846339126900,0.022216796875,0.1981201171875,0.99365234375
1689667846386002100,0.1473388671875,-0.0482177734375,1.0029296875
1689667846401626900,-0.12195122241973877,0.15243902802467346,-0.21341463923454285
1689667846401626900,0.024658203125,0.1973876953125,0.9942626953125
1689667846401626900,0.0234375,0.1968994140625,0.993408203125
1689667846448497800,0.147216796875,-0.0457763671875,1.0029296875
1689667846448497800,0.0244140625,0.197509765625,0.995361328125
1689667846448497800,0.0238037109375,0.1973876953125,0.99462890625
1689667846448497800,-0.21341463923454285,0.21341463923454285,0.10670731961727142
1689667846464127000,-0.07621951401233673,0.15243902802467346,-0.15243902802467346
1689667846464127000,0.0233154296875,0.1953125,0.994140625
1689667846510996900,0.024169921875,0.197021484375,0.9927978515625
1689667846510996900,-0.07621951401233673,0.12195122241973877,0.15243902802467346
