Epoch Time,D1G X,D1G Y,D1G Z
1689667835358635400,0.0235595703125,0.1951904296875,0.993896484375
1689667835468009400,0.12195122241973877,0.0,-0.015243902802467346
1689667835768728400,0.0244140625,0.19580078125,0.9945068359375
1689667836018725100,0.14794921875,-0.0482177734375,1.006591796875
1689667836190599000,0.0230712890625,0.1959228515625,0.9945068359375
1689667836253100100,-0.060975611209869385,0.015243902802467346,-0.07621951401233673
1689667836424974000,0.1461181640625,-0.048583984375,1.0029296875
1689667836487474900,-0.07621951401233673,0.12195122241973877,0.04573170840740204
1689667836612476900,0.146728515625,-0.048095703125,1.003173828125
1689667836799973900,0.0250244140625,0.1966552734375,0.9931640625
1689667836911228500,0.0230712890625,0.1959228515625,0.9945068359375
1689667836973709800,0.14599609375,-0.0472412109375,1.005126953125
1689667837036210300,0.1458740234375,-0.0460205078125,1.00341796875
1689667837392734500,0.1456298828125,-0.0472412109375,1.0052490234375
1689667837455234900,0.14599609375,-0.046875,1.003173828125
1689667837455234900,0.0230712890625,0.196533203125,0.9940185546875
1689667837752109700,0.02392578125,0.196533203125,0.9940185546875
1689667838064609700,0.024658203125,0.196533203125,0.9952392578125
1689667838111483700,0.1455078125,-0.0474853515625,1.00390625
1689667838173984300,0.0242919921875,0.1944580078125,0.9949951171875
1689667838476788900,0.02392578125,0.1964111328125,0.9951171875
1689667838476788900,0.0240478515625,0.197265625,0.9940185546875
1689667838476788900,0.0234375,0.1973876953125,0.9937744140625
1689667838476788900,0.0245361328125,0.1962890625,0.994140625
1689667838539293500,0.022705078125,0.1973876953125,0.996337890625
1689667838539293500,0.023193359375,0.197265625,0.994384765625
1689667838539293500,-0.15243902802467346,0.0,-0.18292683362960815
1689667838539293500,0.0234375,0.1964111328125,0.9959716796875
1689667838586161500,0.143798828125,-0.0472412109375,1.0042724609375
1689667838601786300,-0.07621951401233673,-0.060975611209869385,-0.12195122241973877
1689667838601786300,-0.030487805604934692,0.030487805604934692,-0.060975611209869385
1689667838601786300,0.022705078125,0.197998046875,0.997314453125
1689667838648659900,0.146240234375,-0.0474853515625,1.0030517578125
1689667838648659900,0.24390244483947754,-0.07621951401233673,-0.04573170840740204
1689667838711161000,0.0242919921875,0.19580078125,0.994873046875
1689667838773663800,0.1463623046875,-0.047607421875,1.0035400390625
1689667838773663800,-0.13719512522220612,0.030487805604934692,-0.3048780560493469
1689667838773663800,0.060975611209869385,-0.10670731961727142,-0.15243902802467346
1689667838773663800,0.0238037109375,0.1964111328125,0.994384765625
1689667838773663800,-0.12195122241973877,0.09146341681480408,-0.07621951401233673
1689667838789297700,0.0242919921875,0.197998046875,0.993896484375
1689667838838851100,-0.12195122241973877,-0.21341463923454285,-0.12195122241973877
1689667838838851100,0.0,-0.09146341681480408,-0.060975611209869385
1689667838901350300,0.15243902802467346,0.04573170840740204,0.07621951401233673
1689667838901350300,-0.2286585420370102,0.0,0.12195122241973877
1689667838901350300,0.021240234375,0.1964111328125,0.992919921875
1689667838901350300,0.0244140625,0.1968994140625,0.9949951171875
1689667838948220400,-0.3201219439506531,0.10670731961727142,-0.1981707364320755
1689667838948220400,0.025634765625,0.19482421875,0.9962158203125
1689667839026349300,0.07621951401233673,-0.030487805604934692,0.12195122241973877
1689667839073223600,0.15243902802467346,0.2591463327407837,-0.12195122241973877
1689667839073223600,0.0255126953125,0.1953125,0.99365234375
1689667839088845100,-0.10670731961727142,-0.1981707364320755,0.09146341681480408
1689667839135721200,0.022705078125,0.195556640625,0.99462890625
1689667839135721200,0.022705078125,0.197021484375,0.992431640625
1689667839135721200,0.0235595703125,0.196044921875,0.99462890625
1689667839135721200,-0.07621951401233673,0.3048780560493469,-0.3658536672592163
1689667839135721200,0.0245361328125,0.195556640625,0.99462890625
1689667839151345700,0.04573170840740204,0.0,-0.10670731961727142
1689667839198224500,0.1463623046875,-0.0484619140625,1.0054931640625
1689667839198224500,0.0242919921875,0.197021484375,0.996337890625
1689667839198224500,0.02197265625,0.1956787109375,0.9949951171875
1689667839198224500,0.030487805604934692,0.1676829308271408,-0.21341463923454285
1689667839198224500,0.15243902802467346,-0.1676829308271408,-0.18292683362960815
1689667839260723000,-0.1676829308271408,-0.060975611209869385,-0.10670731961727142
1689667839260723000,0.15243902802467346,0.04573170840740204,-0.1981707364320755
