Epoch Time,D2A X,D2A Y,D2A Z
1689667835405508400,0.147705078125,-0.0484619140625,1.0025634765625
1689667835468009400,0.144775390625,-0.0465087890625,1.0032958984375
1689667835593009900,0.023193359375,0.196533203125,0.993408203125
1689667835655509400,0.145751953125,-0.046875,1.003662109375
1689667835655509400,0.024169921875,0.196044921875,0.992919921875
1689667835718010700,-0.030487805604934692,0.21341463923454285,-0.3658536672592163
1689667835768728400,0.1475830078125,-0.0474853515625,1.005126953125
1689667835831223400,0.1473388671875,-0.04638671875,1.0045166015625
1689667835956224900,0.0234375,0.1959228515625,0.9942626953125
1689667835956224900,0.145263671875,-0.047119140625,1.0035400390625
1689667836018725100,0.04573170840740204,0.12195122241973877,-0.18292683362960815
1689667836065599500,0.023681640625,0.1968994140625,0.994873046875
1689667836190599000,0.1463623046875,-0.0484619140625,1.0052490234375
1689667836253100100,0.1453857421875,-0.0477294921875,1.0030517578125
1689667836315600600,0.0233154296875,0.1966552734375,0.995361328125
1689667836378098500,0.023193359375,0.196044921875,0.9957275390625
1689667836487474900,0.145751953125,-0.046630859375,1.0050048828125
1689667836487474900,0.04573170840740204,0.0,-0.10670731961727142
1689667836487474900,-0.10670731961727142,0.015243902802467346,-0.030487805604934692
1689667836549973900,0.0245361328125,0.1968994140625,0.9951171875
1689667836612476900,0.02392578125,0.1954345703125,0.99365234375
1689667836737475800,0.1466064453125,-0.04736328125,1.0030517578125
1689667836737475800,-0.060975611209869385,0.10670731961727142,-0.27439025044441223
1689667836784349500,0.14599609375,-0.04833984375,1.004150390625
1689667836911228500,0.1475830078125,-0.048583984375,1.0029296875
1689667837098713400,0.1461181640625,-0.0478515625,1.002685546875
1689667837211526800,0.146240234375,-0.048828125,1.00439453125
1689667837336526200,0.146484375,-0.0474853515625,1.003173828125
1689667837336526200,0.0238037109375,0.1968994140625,0.9937744140625
1689667837564607600,0.147705078125,-0.04638671875,1.0052490234375
1689667837564607600,0.023681640625,0.1964111328125,0.994140625
1689667837627109400,0.02392578125,0.196533203125,0.9954833984375
1689667837752109700,0.1485595703125,-0.048095703125,1.00390625
1689667837814608400,0.145263671875,-0.0487060546875,1.0028076171875
1689667837814608400,0.02392578125,0.1968994140625,0.9952392578125
1689667837877108000,0.14599609375,-0.047607421875,1.0037841796875
1689667837939609300,0.023681640625,0.1964111328125,0.99658203125
1689667838064609700,0.1441650390625,-0.0457763671875,1.0052490234375
1689667838236483000,0.1466064453125,-0.0482177734375,1.003173828125
1689667838236483000,0.02294921875,0.1934814453125,0.994873046875
1689667838298986200,0.1480712890625,-0.046630859375,1.0045166015625
1689667838351786700,0.023193359375,0.197021484375,0.9942626953125
1689667838414289300,0.0225830078125,0.1964111328125,0.9952392578125
1689667838414289300,0.1468505859375,-0.0489501953125,1.003173828125
1689667838414289300,0.0234375,0.1973876953125,0.9954833984375
1689667838429911100,0.022705078125,0.196044921875,0.99462890625
1689667838429911100,0.0234375,0.1956787109375,0.995361328125
1689667838539293500,0.02392578125,0.196533203125,0.994384765625
1689667838539293500,-0.015243902802467346,0.030487805604934692,0.030487805604934692
1689667838586161500,0.023681640625,0.1949462890625,0.9947509765625
1689667838601786300,0.023193359375,0.196044921875,0.9932861328125
1689667838664293700,0.0234375,0.1968994140625,0.9957275390625
